group,names,scores,logfoldchanges,pvals,pvals_adj
8,TNFSF13B,71.78234,3.2129078,0.0,0.0
8,SLC22A15,15.919391,3.2126293,4.6488289301110537e-57,7.813015537952275e-56
8,ANPEP,50.768562,3.2054188,0.0,0.0
8,SECTM1,41.814384,3.2045178,0.0,0.0
8,FRY,31.652575,3.1876814,6.989389907401595e-220,3.238696759641096e-218
8,GPR162,9.988921,3.184914,1.7042655540321193e-23,1.7332588179819253e-22
8,ZDHHC1,11.04776,3.183973,2.2475285190143236e-28,2.500517060373495e-27
8,AQP9,30.694475,3.1824977,6.744755078638593e-207,2.9360583833166617e-205
8,PELI2,24.818342,3.173605,5.6832680867947516e-136,1.7600477631118776e-134
8,RNASE2,25.012732,3.1732106,4.444248341538299e-138,1.3916756179526261e-136
8,HCK,65.98008,3.160909,0.0,0.0
8,FAM198B,46.84979,3.15007,0.0,0.0
8,OLFM1,4.7246227,3.1476116,2.30542699898834e-06,1.2957598155616043e-05
8,KCTD12,70.49286,3.1452885,0.0,0.0
8,AC097634.1,14.847538,3.1371584,7.217130437250736e-50,1.1141850670534892e-48
8,TYMP,76.99538,3.136576,0.0,0.0
8,KIF13A,31.03428,3.1322925,1.8593997115902602e-211,8.268844156276284e-210
8,NACC2,34.113033,3.1292226,4.727284069605302e-255,2.5677709796008975e-253
8,CDH23,21.786018,3.1270094,3.1486077429848286e-105,7.956992601180057e-104
8,MS4A6A,66.55618,3.1260653,0.0,0.0
8,CLEC4A,53.409683,3.1181903,0.0,0.0
8,AC084871.2,2.758953,3.116211,0.005798684217049111,0.02424184134943012
8,S100Z,28.65568,3.1146386,1.3620182721484046e-180,5.242328609874314e-179
8,PADI2,11.722597,3.1132808,9.763187079708987e-32,1.1605800887406371e-30
8,KCNE1,27.795298,3.1112914,4.944275487418943e-170,1.8235408411653613e-168
8,RGS18,55.298042,3.10254,0.0,0.0
8,TLR4,59.06236,3.0884864,0.0,0.0
8,TMTC2,14.11271,3.086631,3.1715184611485056e-45,4.628051042432335e-44
8,TRIM7,7.1780367,3.078825,7.071952681832066e-13,5.406204341760664e-12
8,AP1S2,75.847984,3.078306,0.0,0.0
8,PILRA,61.64065,3.0717456,0.0,0.0
8,AP000919.4,4.5007825,3.0690196,6.77036935137082e-06,3.704883242613632e-05
8,LINC02470,4.2306066,3.0638897,2.3306187813477596e-05,0.0001226083994470046
8,PSAP,69.18476,3.0631948,0.0,0.0
8,JAML,74.42592,3.0618849,0.0,0.0
8,CD33,53.3122,3.061004,0.0,0.0
8,MAP3K7CL,15.467734,3.0607624,5.728815035816147e-54,9.275038570558913e-53
8,CC2D2B,3.504874,3.0467284,0.0004568235614945892,0.0021658300069202743
8,NUP214,67.36432,3.0425017,0.0,0.0
8,ZNF185,13.088587,3.041897,3.82663393468769e-39,5.128784692948501e-38
8,MYO7B,2.5136533,3.0402951,0.011948785957650313,0.0477626911010215
8,AC110285.2,3.942918,3.027674,8.04962028587123e-05,0.0004062534522786122
8,MARCH1,70.83316,3.024929,0.0,0.0
8,FRMD3,5.2785296,3.0245912,1.302245988349749e-07,7.8887723955166e-07
8,LRP1,66.48304,3.020578,0.0,0.0
8,ACPP,19.632477,3.015178,8.163721539291024e-86,1.8113147280320724e-84
8,CD300LF,34.669975,3.0059264,2.2339097097610754e-263,1.2762189907501953e-261
8,GAS7,59.87834,3.004517,0.0,0.0
8,CEBPE,3.647528,3.0014896,0.00026477547089194943,0.0012814618664042407
8,MS4A14,12.572167,2.998954,3.003735410560798e-36,3.845751877970281e-35
8,GRN,69.279976,2.9901757,0.0,0.0
