total_immune_region_level,total_immune_spot_level,tissue_level_immune_class,library_id
43.511616,36.66429,Immune-low,BEME_355G
20.65237,15.5015135,Immune-low,BEME_355G
1.6290659,1.7208495,Immune-poor,BEME_355G
1.6290659,1.2593998,Immune-poor,BEME_355G
119.6919,151.15149,Immune-high,BEME_355G
4.965096,2.551079,Immune-poor,BEME_355G
119.6919,143.70299,Immune-high,BEME_355G
1.6290659,1.5181916,Immune-poor,BEME_355G
130.50667,64.461,Immune-moderate-high,BEME_355G
75.91567,90.97862,Immune-moderate,BEME_355G
130.50667,108.47651,Immune-moderate-high,BEME_355G
4.965096,2.5583858,Immune-poor,BEME_355G
78.33598,104.27903,Immune-moderate-low,BEME_355G
51.90031,45.3936,Immune-moderate-low,BEME_355G
20.65237,6.38801,Immune-low,BEME_355G
51.90031,47.720688,Immune-moderate-low,BEME_355G
1.6290659,1.3090212,Immune-poor,BEME_355G
75.91567,59.724022,Immune-moderate,BEME_355G
75.91567,77.064224,Immune-moderate,BEME_355G
78.33598,101.61795,Immune-moderate-low,BEME_355G
1.6290659,2.2764747,Immune-poor,BEME_355G
1.6290659,3.9973931,Immune-poor,BEME_355G
130.50667,199.5989,Immune-moderate-high,BEME_355G
1.6290659,1.6716318,Immune-poor,BEME_355G
51.90031,57.637882,Immune-moderate-low,BEME_355G
51.90031,52.06953,Immune-moderate-low,BEME_355G
78.33598,67.39617,Immune-moderate-low,BEME_355G
4.965096,5.1691465,Immune-poor,BEME_355G
208.19379,183.23332,Immune-high,BEME_355G
130.50667,167.58539,Immune-moderate-high,BEME_355G
1.6290659,1.092598,Immune-poor,BEME_355G
1.6290659,0.9712074,Immune-poor,BEME_355G
51.90031,59.352165,Immune-moderate-low,BEME_355G
4.965096,14.4221325,Immune-poor,BEME_355G
130.50667,158.07672,Immune-moderate-high,BEME_355G
4.192695,8.085455,Immune-poor,BEME_355G
130.50667,186.73355,Immune-moderate-high,BEME_355G
4.192695,4.9085875,Immune-poor,BEME_355G
119.6919,95.55288,Immune-high,BEME_355G
78.33598,80.22125,Immune-moderate-low,BEME_355G
130.50667,104.286606,Immune-moderate-high,BEME_355G
1.6290659,1.6741191,Immune-poor,BEME_355G
1.6290659,1.7220484,Immune-poor,BEME_355G
78.33598,53.16219,Immune-moderate-low,BEME_355G
130.50667,118.74854,Immune-moderate-high,BEME_355G
208.19379,180.30685,Immune-high,BEME_355G
75.91567,77.31746,Immune-moderate,BEME_355G
43.511616,34.5583,Immune-low,BEME_355G
4.965096,8.868725,Immune-poor,BEME_355G
4.192695,5.1992006,Immune-poor,BEME_355G
78.33598,68.25475,Immune-moderate-low,BEME_355G
119.6919,122.95416,Immune-high,BEME_355G
75.91567,86.1514,Immune-moderate,BEME_355G
119.6919,109.37993,Immune-high,BEME_355G
130.50667,113.35058,Immune-moderate-high,BEME_355G
130.50667,108.464874,Immune-moderate-high,BEME_355G
1.6290659,2.4685678,Immune-poor,BEME_355G
25.933357,31.21158,Immune-low,BEME_355G
1.6290659,0.41991395,Immune-poor,BEME_355G
51.90031,42.83196,Immune-moderate-low,BEME_355G
75.91567,90.87915,Immune-moderate,BEME_355G
4.965096,4.4542785,Immune-poor,BEME_355G
208.19379,200.92136,Immune-high,BEME_355G
130.50667,180.59605,Immune-moderate-high,BEME_355G
4.192695,4.1293435,Immune-poor,BEME_355G
51.90031,52.39619,Immune-moderate-low,BEME_355G
130.50667,179.95944,Immune-moderate-high,BEME_355G
51.90031,56.311455,Immune-moderate-low,BEME_355G
1.6290659,2.2256021,Immune-poor,BEME_355G
4.965096,6.135451,Immune-poor,BEME_355G
43.511616,49.75549,Immune-low,BEME_355G
130.50667,125.77742,Immune-moderate-high,BEME_355G
75.91567,56.72212,Immune-moderate,BEME_355G
208.19379,195.43138,Immune-high,BEME_355G
119.6919,109.80682,Immune-high,BEME_355G
20.65237,13.958929,Immune-low,BEME_355G
130.50667,91.183105,Immune-moderate-high,BEME_355G
4.965096,2.9367337,Immune-poor,BEME_355G
4.965096,2.9996567,Immune-poor,BEME_355G
130.50667,59.506393,Immune-moderate-high,BEME_355G
130.50667,121.074295,Immune-moderate-high,BEME_355G
78.33598,78.28968,Immune-moderate-low,BEME_355G
25.933357,26.41266,Immune-low,BEME_355G
208.19379,165.44055,Immune-high,BEME_355G
4.192695,4.3550806,Immune-poor,BEME_355G
78.33598,48.09392,Immune-moderate-low,BEME_355G
78.33598,87.038155,Immune-moderate-low,BEME_355G
4.192695,3.7621653,Immune-poor,BEME_355G
208.19379,166.88837,Immune-high,BEME_355G
4.965096,7.9546585,Immune-poor,BEME_355G
208.19379,180.9556,Immune-high,BEME_355G
119.6919,103.1083,Immune-high,BEME_355G
130.50667,82.70216,Immune-moderate-high,BEME_355G
130.50667,81.98383,Immune-moderate-high,BEME_355G
78.33598,80.59284,Immune-moderate-low,BEME_355G
1.6290659,1.9487001,Immune-poor,BEME_355G
1.6290659,1.5483994,Immune-poor,BEME_355G
51.90031,49.931484,Immune-moderate-low,BEME_355G
130.50667,168.29001,Immune-moderate-high,BEME_355G
1.6290659,1.9042846,Immune-poor,BEME_355G
43.511616,37.008797,Immune-low,BEME_355G
4.192695,6.44787,Immune-poor,BEME_355G
130.50667,154.34042,Immune-moderate-high,BEME_355G
78.33598,101.08484,Immune-moderate-low,BEME_355G
43.511616,29.798119,Immune-low,BEME_355G
20.65237,21.347359,Immune-low,BEME_355G
130.50667,74.80701,Immune-moderate-high,BEME_355G
119.6919,98.567,Immune-high,BEME_355G
4.192695,5.983993,Immune-poor,BEME_355G
51.90031,54.05324,Immune-moderate-low,BEME_355G
208.19379,166.11092,Immune-high,BEME_355G
51.90031,44.00125,Immune-moderate-low,BEME_355G
130.50667,61.462597,Immune-moderate-high,BEME_355G
130.50667,208.44722,Immune-moderate-high,BEME_355G
75.91567,90.13408,Immune-moderate,BEME_355G
4.192695,8.40995,Immune-poor,BEME_355G
25.933357,27.37536,Immune-low,BEME_355G
25.933357,38.911106,Immune-low,BEME_355G
43.511616,53.882523,Immune-low,BEME_355G
78.33598,94.14751,Immune-moderate-low,BEME_355G
1.6290659,1.445312,Immune-poor,BEME_355G
1.6290659,0.4022658,Immune-poor,BEME_355G
20.65237,15.398186,Immune-low,BEME_355G
51.90031,36.41104,Immune-moderate-low,BEME_355G
75.91567,57.424595,Immune-moderate,BEME_355G
25.933357,32.714622,Immune-low,BEME_355G
119.6919,100.810165,Immune-high,BEME_355G
43.511616,47.5199,Immune-low,BEME_355G
119.6919,104.620804,Immune-high,BEME_355G
4.965096,3.5700502,Immune-poor,BEME_355G
20.65237,10.543189,Immune-low,BEME_355G
78.33598,74.48123,Immune-moderate-low,BEME_355G
20.65237,16.919352,Immune-low,BEME_355G
1.6290659,1.6035304,Immune-poor,BEME_355G
20.65237,24.896648,Immune-low,BEME_355G
1.6290659,2.3649623,Immune-poor,BEME_355G
130.50667,153.22292,Immune-moderate-high,BEME_355G
130.50667,187.9557,Immune-moderate-high,BEME_355G
25.933357,18.085686,Immune-low,BEME_355G
25.933357,28.43126,Immune-low,BEME_355G
75.91567,67.59347,Immune-moderate,BEME_355G
130.50667,143.89984,Immune-moderate-high,BEME_355G
1.6290659,2.0474954,Immune-poor,BEME_355G
4.965096,2.4513624,Immune-poor,BEME_355G
43.511616,50.4082,Immune-low,BEME_355G
43.511616,46.064262,Immune-low,BEME_355G
78.33598,97.529175,Immune-moderate-low,BEME_355G
51.90031,39.665825,Immune-moderate-low,BEME_355G
43.511616,58.720882,Immune-low,BEME_355G
1.6290659,1.5289208,Immune-poor,BEME_355G
78.33598,97.29372,Immune-moderate-low,BEME_355G
20.65237,11.350913,Immune-low,BEME_355G
20.65237,12.51261,Immune-low,BEME_355G
20.65237,18.552397,Immune-low,BEME_355G
43.511616,42.028973,Immune-low,BEME_355G
1.6290659,1.8710344,Immune-poor,BEME_355G
1.6290659,2.0731902,Immune-poor,BEME_355G
119.6919,115.80298,Immune-high,BEME_355G
43.511616,44.9232,Immune-low,BEME_355G
25.933357,15.960637,Immune-low,BEME_355G
1.6290659,0.88127124,Immune-poor,BEME_355G
51.90031,66.44005,Immune-moderate-low,BEME_355G
78.33598,99.835434,Immune-moderate-low,BEME_355G
119.6919,159.82692,Immune-high,BEME_355G
75.91567,84.3288,Immune-moderate,BEME_355G
130.50667,69.75605,Immune-moderate-high,BEME_355G
4.965096,7.124469,Immune-poor,BEME_355G
51.90031,54.18006,Immune-moderate-low,BEME_355G
25.933357,23.853579,Immune-low,BEME_355G
119.6919,104.15769,Immune-high,BEME_355G
78.33598,60.78007,Immune-moderate-low,BEME_355G
130.50667,260.64066,Immune-moderate-high,BEME_355G
43.511616,51.794777,Immune-low,BEME_355G
130.50667,225.00412,Immune-moderate-high,BEME_355G
4.965096,4.2012563,Immune-poor,BEME_355G
78.33598,75.71156,Immune-moderate-low,BEME_355G
78.33598,78.83369,Immune-moderate-low,BEME_355G
4.965096,2.2768571,Immune-poor,BEME_355G
119.6919,98.120056,Immune-high,BEME_355G
130.50667,212.57637,Immune-moderate-high,BEME_355G
75.91567,87.09694,Immune-moderate,BEME_355G
4.965096,3.7931297,Immune-poor,BEME_355G
1.6290659,1.2271194,Immune-poor,BEME_355G
75.91567,82.67129,Immune-moderate,BEME_355G
75.91567,79.28962,Immune-moderate,BEME_355G
130.50667,86.45424,Immune-moderate-high,BEME_355G
1.6290659,2.1510205,Immune-poor,BEME_355G
78.33598,66.37595,Immune-moderate-low,BEME_355G
51.90031,70.70016,Immune-moderate-low,BEME_355G
119.6919,102.94371,Immune-high,BEME_355G
119.6919,111.5946,Immune-high,BEME_355G
4.965096,9.289335,Immune-poor,BEME_355G
4.965096,2.5096939,Immune-poor,BEME_355G
51.90031,45.066944,Immune-moderate-low,BEME_355G
20.65237,20.62249,Immune-low,BEME_355G
78.33598,85.700584,Immune-moderate-low,BEME_355G
130.50667,165.68098,Immune-moderate-high,BEME_355G
130.50667,91.15215,Immune-moderate-high,BEME_355G
130.50667,166.9122,Immune-moderate-high,BEME_355G
119.6919,97.728,Immune-high,BEME_355G
119.6919,98.86721,Immune-high,BEME_355G
1.6290659,1.3137206,Immune-poor,BEME_355G
78.33598,52.936737,Immune-moderate-low,BEME_355G
208.19379,250.09677,Immune-high,BEME_355G
20.65237,39.84464,Immune-low,BEME_355G
4.965096,2.27879,Immune-poor,BEME_355G
130.50667,67.58677,Immune-moderate-high,BEME_355G
43.511616,33.632515,Immune-low,BEME_355G
51.90031,57.143463,Immune-moderate-low,BEME_355G
78.33598,68.16927,Immune-moderate-low,BEME_355G
75.91567,102.31824,Immune-moderate,BEME_355G
1.6290659,3.1940129,Immune-poor,BEME_355G
20.65237,7.5615134,Immune-low,BEME_355G
1.6290659,1.4198347,Immune-poor,BEME_355G
75.91567,64.62063,Immune-moderate,BEME_355G
1.6290659,1.2393528,Immune-poor,BEME_355G
43.511616,53.331432,Immune-low,BEME_355G
78.33598,83.29576,Immune-moderate-low,BEME_355G
130.50667,92.2307,Immune-moderate-high,BEME_355G
119.6919,106.55028,Immune-high,BEME_355G
1.6290659,2.395199,Immune-poor,BEME_355G
119.6919,101.15609,Immune-high,BEME_355G
78.33598,98.279526,Immune-moderate-low,BEME_355G
51.90031,64.19833,Immune-moderate-low,BEME_355G
119.6919,107.37356,Immune-high,BEME_355G
20.65237,31.64609,Immune-low,BEME_355G
119.6919,156.82167,Immune-high,BEME_355G
119.6919,129.42337,Immune-high,BEME_355G
75.91567,86.219154,Immune-moderate,BEME_355G
4.965096,2.6321797,Immune-poor,BEME_355G
119.6919,100.85767,Immune-high,BEME_355G
78.33598,57.4416,Immune-moderate-low,BEME_355G
75.91567,74.47816,Immune-moderate,BEME_355G
75.91567,59.662262,Immune-moderate,BEME_355G
130.50667,97.97666,Immune-moderate-high,BEME_355G
119.6919,138.52885,Immune-high,BEME_355G
119.6919,122.34157,Immune-high,BEME_355G
4.965096,6.243682,Immune-poor,BEME_355G
1.6290659,1.5488816,Immune-poor,BEME_355G
20.65237,12.693572,Immune-low,BEME_355G
1.6290659,1.3652865,Immune-poor,BEME_355G
20.65237,21.427048,Immune-low,BEME_355G
119.6919,115.15818,Immune-high,BEME_355G
1.6290659,1.6254207,Immune-poor,BEME_355G
1.6290659,1.8215541,Immune-poor,BEME_355G
51.90031,41.23695,Immune-moderate-low,BEME_355G
51.90031,45.156033,Immune-moderate-low,BEME_355G
119.6919,99.72794,Immune-high,BEME_355G
130.50667,92.16657,Immune-moderate-high,BEME_355G
208.19379,183.88165,Immune-high,BEME_355G
20.65237,24.670729,Immune-low,BEME_355G
20.65237,10.718753,Immune-low,BEME_355G
130.50667,148.80779,Immune-moderate-high,BEME_355G
4.965096,2.5612001,Immune-poor,BEME_355G
119.6919,112.22567,Immune-high,BEME_355G
1.6290659,1.6148573,Immune-poor,BEME_355G
75.91567,69.072174,Immune-moderate,BEME_355G
20.65237,31.821232,Immune-low,BEME_355G
130.50667,61.048042,Immune-moderate-high,BEME_355G
119.6919,140.53064,Immune-high,BEME_355G
130.50667,131.3459,Immune-moderate-high,BEME_355G
20.65237,12.484253,Immune-low,BEME_355G
119.6919,102.55292,Immune-high,BEME_355G
75.91567,76.291954,Immune-moderate,BEME_355G
1.6290659,1.6565745,Immune-poor,BEME_355G
25.933357,25.564325,Immune-low,BEME_355G
51.90031,53.317234,Immune-moderate-low,BEME_355G
130.50667,100.24947,Immune-moderate-high,BEME_355G
130.50667,245.74121,Immune-moderate-high,BEME_355G
20.65237,39.433357,Immune-low,BEME_355G
20.65237,17.955267,Immune-low,BEME_355G
4.192695,2.0525868,Immune-poor,BEME_355G
51.90031,51.386555,Immune-moderate-low,BEME_355G
1.6290659,1.1239809,Immune-poor,BEME_355G
20.65237,21.525843,Immune-low,BEME_355G
75.91567,75.45229,Immune-moderate,BEME_355G
20.65237,19.44093,Immune-low,BEME_355G
25.933357,23.033491,Immune-low,BEME_355G
51.90031,44.873524,Immune-moderate-low,BEME_355G
20.65237,20.842571,Immune-low,BEME_355G
20.65237,16.330564,Immune-low,BEME_355G
1.6290659,1.1962229,Immune-poor,BEME_355G
20.65237,10.223568,Immune-low,BEME_355G
119.6919,103.99926,Immune-high,BEME_355G
1.6290659,2.3804355,Immune-poor,BEME_355G
130.50667,122.70971,Immune-moderate-high,BEME_355G
1.6290659,2.3510797,Immune-poor,BEME_355G
1.6290659,1.5024877,Immune-poor,BEME_355G
1.6290659,1.9319311,Immune-poor,BEME_355G
51.90031,62.898075,Immune-moderate-low,BEME_355G
51.90031,76.519585,Immune-moderate-low,BEME_355G
25.933357,37.194912,Immune-low,BEME_355G
4.965096,14.150842,Immune-poor,BEME_355G
4.965096,3.5689757,Immune-poor,BEME_355G
51.90031,54.682575,Immune-moderate-low,BEME_355G
25.933357,23.657623,Immune-low,BEME_355G
75.91567,81.90752,Immune-moderate,BEME_355G
1.6290659,2.488542,Immune-poor,BEME_355G
4.965096,3.5583184,Immune-poor,BEME_355G
4.965096,13.149432,Immune-poor,BEME_355G
4.192695,6.1026225,Immune-poor,BEME_355G
75.91567,60.86899,Immune-moderate,BEME_355G
20.65237,15.972632,Immune-low,BEME_355G
51.90031,50.689682,Immune-moderate-low,BEME_355G
20.65237,38.921886,Immune-low,BEME_355G
20.65237,17.602846,Immune-low,BEME_355G
119.6919,107.094894,Immune-high,BEME_355G
20.65237,25.698772,Immune-low,BEME_355G
1.6290659,1.8304193,Immune-poor,BEME_355G
130.50667,192.39552,Immune-moderate-high,BEME_355G
4.192695,2.8847694,Immune-poor,BEME_355G
4.965096,2.4420066,Immune-poor,BEME_355G
20.65237,11.1005535,Immune-low,BEME_355G
208.19379,187.25415,Immune-high,BEME_355G
4.965096,5.4366555,Immune-poor,BEME_355G
78.33598,103.16049,Immune-moderate-low,BEME_355G
78.33598,54.614525,Immune-moderate-low,BEME_355G
1.6290659,1.851653,Immune-poor,BEME_355G
1.6290659,2.033625,Immune-poor,BEME_355G
20.65237,8.465013,Immune-low,BEME_355G
51.90031,66.65876,Immune-moderate-low,BEME_355G
43.511616,29.044922,Immune-low,BEME_355G
20.65237,24.189465,Immune-low,BEME_355G
51.90031,55.542233,Immune-moderate-low,BEME_355G
43.511616,42.672256,Immune-low,BEME_355G
208.19379,170.88893,Immune-high,BEME_355G
119.6919,153.58691,Immune-high,BEME_355G
119.6919,117.07713,Immune-high,BEME_355G
4.192695,5.7401614,Immune-poor,BEME_355G
20.65237,15.378207,Immune-low,BEME_355G
51.90031,61.983494,Immune-moderate-low,BEME_355G
78.33598,66.7823,Immune-moderate-low,BEME_355G
75.91567,83.91842,Immune-moderate,BEME_355G
1.6290659,2.7411757,Immune-poor,BEME_355G
78.33598,82.422104,Immune-moderate-low,BEME_355G
1.6290659,1.9171418,Immune-poor,BEME_355G
25.933357,29.936005,Immune-low,BEME_355G
78.33598,88.87217,Immune-moderate-low,BEME_355G
75.91567,77.67219,Immune-moderate,BEME_355G
25.933357,18.233171,Immune-low,BEME_355G
43.511616,52.390133,Immune-low,BEME_355G
20.65237,19.706255,Immune-low,BEME_355G
208.19379,214.66502,Immune-high,BEME_355G
51.90031,55.1995,Immune-moderate-low,BEME_355G
20.65237,15.255798,Immune-low,BEME_355G
51.90031,45.41032,Immune-moderate-low,BEME_355G
51.90031,44.908794,Immune-moderate-low,BEME_355G
25.933357,18.504347,Immune-low,BEME_355G
4.965096,1.7487816,Immune-poor,BEME_355G
208.19379,174.56293,Immune-high,BEME_355G
20.65237,33.72199,Immune-low,BEME_355G
51.90031,54.792812,Immune-moderate-low,BEME_355G
25.933357,26.20666,Immune-low,BEME_355G
75.91567,58.029644,Immune-moderate,BEME_355G
4.965096,9.175618,Immune-poor,BEME_355G
75.91567,62.33868,Immune-moderate,BEME_355G
75.91567,69.352104,Immune-moderate,BEME_355G
43.511616,33.73886,Immune-low,BEME_355G
119.6919,148.04358,Immune-high,BEME_355G
1.6290659,1.6989572,Immune-poor,BEME_355G
1.6290659,1.1058768,Immune-poor,BEME_355G
51.90031,44.09737,Immune-moderate-low,BEME_355G
119.6919,120.973465,Immune-high,BEME_355G
130.50667,97.86011,Immune-moderate-high,BEME_355G
130.50667,115.718666,Immune-moderate-high,BEME_355G
119.6919,103.5301,Immune-high,BEME_355G
130.50667,137.62126,Immune-moderate-high,BEME_355G
119.6919,131.526,Immune-high,BEME_355G
51.90031,47.07642,Immune-moderate-low,BEME_355G
4.965096,2.592931,Immune-poor,BEME_355G
1.6290659,1.5969154,Immune-poor,BEME_355G
78.33598,91.706276,Immune-moderate-low,BEME_355G
1.6290659,2.0216827,Immune-poor,BEME_355G
51.90031,63.60419,Immune-moderate-low,BEME_355G
20.65237,12.827632,Immune-low,BEME_355G
208.19379,224.01663,Immune-high,BEME_355G
20.65237,16.688051,Immune-low,BEME_355G
1.6290659,0.97229147,Immune-poor,BEME_355G
20.65237,13.404315,Immune-low,BEME_355G
78.33598,57.29893,Immune-moderate-low,BEME_355G
75.91567,76.90972,Immune-moderate,BEME_355G
78.33598,67.36833,Immune-moderate-low,BEME_355G
20.65237,14.815455,Immune-low,BEME_355G
1.6290659,1.5736996,Immune-poor,BEME_355G
4.965096,3.8681712,Immune-poor,BEME_355G
75.91567,84.66778,Immune-moderate,BEME_355G
43.511616,41.49734,Immune-low,BEME_355G
51.90031,49.915833,Immune-moderate-low,BEME_355G
4.965096,3.6821225,Immune-poor,BEME_355G
130.50667,115.10803,Immune-moderate-high,BEME_355G
43.511616,32.168293,Immune-low,BEME_355G
130.50667,176.80338,Immune-moderate-high,BEME_355G
20.65237,39.946117,Immune-low,BEME_355G
130.50667,77.52695,Immune-moderate-high,BEME_355G
4.192695,8.132357,Immune-poor,BEME_355G
51.90031,45.460884,Immune-moderate-low,BEME_355G
119.6919,102.116974,Immune-high,BEME_355G
1.6290659,1.5987027,Immune-poor,BEME_355G
75.91567,59.3946,Immune-moderate,BEME_355G
78.33598,61.42664,Immune-moderate-low,BEME_355G
119.6919,102.044785,Immune-high,BEME_355G
78.33598,46.61426,Immune-moderate-low,BEME_355G
1.6290659,1.2013415,Immune-poor,BEME_355G
20.65237,43.091415,Immune-low,BEME_355G
78.33598,103.71848,Immune-moderate-low,BEME_355G
78.33598,62.21041,Immune-moderate-low,BEME_355G
75.91567,87.019066,Immune-moderate,BEME_355G
51.90031,71.050385,Immune-moderate-low,BEME_355G
130.50667,55.24816,Immune-moderate-high,BEME_355G
1.6290659,1.7740194,Immune-poor,BEME_355G
1.6290659,2.4622746,Immune-poor,BEME_355G
20.65237,20.803873,Immune-low,BEME_355G
75.91567,69.85104,Immune-moderate,BEME_355G
4.965096,4.3089933,Immune-poor,BEME_355G
1.6290659,1.5712651,Immune-poor,BEME_355G
20.65237,32.370346,Immune-low,BEME_355G
4.965096,2.7412155,Immune-poor,BEME_355G
78.33598,98.23401,Immune-moderate-low,BEME_355G
78.33598,125.24649,Immune-moderate-low,BEME_355G
51.90031,40.72006,Immune-moderate-low,BEME_355G
43.511616,36.850155,Immune-low,BEME_355G
43.511616,53.88996,Immune-low,BEME_355G
1.6290659,0.7294215,Immune-poor,BEME_355G
20.65237,22.49076,Immune-low,BEME_355G
75.91567,73.18022,Immune-moderate,BEME_355G
4.192695,6.787565,Immune-poor,BEME_355G
130.50667,138.71991,Immune-moderate-high,BEME_355G
4.965096,9.426058,Immune-poor,BEME_355G
78.33598,87.73065,Immune-moderate-low,BEME_355G
130.50667,72.03233,Immune-moderate-high,BEME_355G
51.90031,46.785484,Immune-moderate-low,BEME_355G
1.6290659,1.9960511,Immune-poor,BEME_355G
1.6290659,1.2537143,Immune-poor,BEME_355G
51.90031,42.320656,Immune-moderate-low,BEME_355G
43.511616,48.545734,Immune-low,BEME_355G
78.33598,82.037895,Immune-moderate-low,BEME_355G
130.50667,145.26547,Immune-moderate-high,BEME_355G
51.90031,77.368546,Immune-moderate-low,BEME_355G
130.50667,206.00468,Immune-moderate-high,BEME_355G
51.90031,59.788147,Immune-moderate-low,BEME_355G
130.50667,148.41855,Immune-moderate-high,BEME_355G
75.91567,59.505905,Immune-moderate,BEME_355G
4.192695,3.8098497,Immune-poor,BEME_355G
130.50667,99.041885,Immune-moderate-high,BEME_355G
25.933357,21.161194,Immune-low,BEME_355G
1.6290659,2.1888149,Immune-poor,BEME_355G
130.50667,75.350136,Immune-moderate-high,BEME_355G
51.90031,45.746437,Immune-moderate-low,BEME_355G
20.65237,40.11286,Immune-low,BEME_355G
20.65237,12.174803,Immune-low,BEME_355G
130.50667,64.07437,Immune-moderate-high,BEME_355G
51.90031,43.89279,Immune-moderate-low,BEME_355G
4.965096,6.8117256,Immune-poor,BEME_355G
51.90031,69.14048,Immune-moderate-low,BEME_355G
51.90031,36.79032,Immune-moderate-low,BEME_355G
43.511616,59.148727,Immune-low,BEME_355G
43.511616,52.127007,Immune-low,BEME_355G
25.933357,28.584686,Immune-low,BEME_355G
20.65237,15.625373,Immune-low,BEME_355G
43.511616,52.123856,Immune-low,BEME_355G
1.6290659,1.8595598,Immune-poor,BEME_355G
51.90031,54.411594,Immune-moderate-low,BEME_355G
51.90031,54.7954,Immune-moderate-low,BEME_355G
4.965096,11.876234,Immune-poor,BEME_355G
78.33598,44.103954,Immune-moderate-low,BEME_355G
75.91567,60.365837,Immune-moderate,BEME_355G
1.6290659,1.5375291,Immune-poor,BEME_355G
4.965096,3.5859451,Immune-poor,BEME_355G
25.933357,27.938438,Immune-low,BEME_355G
1.6290659,1.0881286,Immune-poor,BEME_355G
1.6290659,1.4398355,Immune-poor,BEME_355G
75.91567,79.700584,Immune-moderate,BEME_355G
208.19379,235.46832,Immune-high,BEME_355G
130.50667,83.72547,Immune-moderate-high,BEME_355G
78.33598,62.312775,Immune-moderate-low,BEME_355G
1.6290659,2.211149,Immune-poor,BEME_355G
130.50667,64.215614,Immune-moderate-high,BEME_355G
4.965096,4.76007,Immune-poor,BEME_355G
4.965096,2.469115,Immune-poor,BEME_355G
78.33598,71.28594,Immune-moderate-low,BEME_355G
78.33598,115.35092,Immune-moderate-low,BEME_355G
51.90031,38.874645,Immune-moderate-low,BEME_355G
130.50667,136.95053,Immune-moderate-high,BEME_355G
130.50667,123.491974,Immune-moderate-high,BEME_355G
78.33598,74.836624,Immune-moderate-low,BEME_355G
20.65237,29.151922,Immune-low,BEME_355G
119.6919,130.50781,Immune-high,BEME_355G
43.511616,48.164886,Immune-low,BEME_355G
4.192695,2.860732,Immune-poor,BEME_355G
75.91567,76.540146,Immune-moderate,BEME_355G
43.511616,60.31046,Immune-low,BEME_355G
20.65237,42.77053,Immune-low,BEME_355G
20.65237,18.05034,Immune-low,BEME_355G
78.33598,49.21454,Immune-moderate-low,BEME_355G
20.65237,24.99624,Immune-low,BEME_355G
75.91567,87.25949,Immune-moderate,BEME_355G
51.90031,40.231636,Immune-moderate-low,BEME_355G
4.192695,2.6526048,Immune-poor,BEME_355G
25.933357,19.245419,Immune-low,BEME_355G
130.50667,88.99627,Immune-moderate-high,BEME_355G
4.965096,6.047662,Immune-poor,BEME_355G
78.33598,105.94533,Immune-moderate-low,BEME_355G
4.192695,4.0568037,Immune-poor,BEME_355G
1.6290659,1.22604,Immune-poor,BEME_355G
130.50667,60.13747,Immune-moderate-high,BEME_355G
43.511616,47.5117,Immune-low,BEME_355G
78.33598,67.92404,Immune-moderate-low,BEME_355G
208.19379,193.97443,Immune-high,BEME_355G
4.965096,4.927437,Immune-poor,BEME_355G
43.511616,47.636036,Immune-low,BEME_355G
20.65237,14.981686,Immune-low,BEME_355G
43.511616,46.71696,Immune-low,BEME_355G
4.965096,3.0630524,Immune-poor,BEME_355G
75.91567,68.13284,Immune-moderate,BEME_355G
208.19379,284.9306,Immune-high,BEME_355G
75.91567,67.81131,Immune-moderate,BEME_355G
119.6919,98.97287,Immune-high,BEME_355G
51.90031,61.357315,Immune-moderate-low,BEME_355G
4.192695,2.2759454,Immune-poor,BEME_355G
1.6290659,1.8499153,Immune-poor,BEME_355G
119.6919,112.959435,Immune-high,BEME_355G
43.511616,49.26937,Immune-low,BEME_355G
51.90031,41.3193,Immune-moderate-low,BEME_355G
43.511616,39.337364,Immune-low,BEME_355G
43.511616,39.569637,Immune-low,BEME_355G
119.6919,147.88167,Immune-high,BEME_355G
130.50667,155.51593,Immune-moderate-high,BEME_355G
20.65237,19.02347,Immune-low,BEME_355G
20.65237,32.684757,Immune-low,BEME_355G
1.6290659,1.1616392,Immune-poor,BEME_355G
20.65237,17.488674,Immune-low,BEME_355G
1.6290659,1.9955906,Immune-poor,BEME_355G
1.6290659,1.7690095,Immune-poor,BEME_355G
130.50667,168.56177,Immune-moderate-high,BEME_355G
20.65237,23.106243,Immune-low,BEME_355G
130.50667,104.86742,Immune-moderate-high,BEME_355G
130.50667,113.50549,Immune-moderate-high,BEME_355G
20.65237,16.629654,Immune-low,BEME_355G
4.965096,2.6471689,Immune-poor,BEME_355G
119.6919,113.043236,Immune-high,BEME_355G
130.50667,167.24454,Immune-moderate-high,BEME_355G
119.6919,101.959175,Immune-high,BEME_355G
130.50667,124.37912,Immune-moderate-high,BEME_355G
51.90031,55.9506,Immune-moderate-low,BEME_355G
43.511616,50.68765,Immune-low,BEME_355G
4.965096,2.398856,Immune-poor,BEME_355G
78.33598,81.17851,Immune-moderate-low,BEME_355G
51.90031,65.61694,Immune-moderate-low,BEME_355G
1.6290659,2.1054554,Immune-poor,BEME_355G
1.6290659,2.280182,Immune-poor,BEME_355G
78.33598,68.197426,Immune-moderate-low,BEME_355G
1.6290659,1.9955806,Immune-poor,BEME_355G
78.33598,53.831345,Immune-moderate-low,BEME_355G
43.511616,56.239326,Immune-low,BEME_355G
130.50667,172.79109,Immune-moderate-high,BEME_355G
1.6290659,0.51271015,Immune-poor,BEME_355G
