ligand,ligand_complex,ligand_means,ligand_props,receptor,receptor_complex,receptor_means,receptor_props,source,target,lr_means,cellphone_pvals
GRN,GRN,9.999995,0.9627906976744186,TNFRSF1B,TNFRSF1B,4.1500006,0.975,TRM_Other,Mono-C_SEN_DYS,7.074998,0.0
ITGB2,ITGB2,13.904763,0.9523809523809523,CD226,CD226,0.24438198,0.18820224719101122,cDC2_SEN_DYS,γδ T_Other,7.0745726,0.0
CD14,CD14,13.900001,1.0,TLR6,TLR6,0.24897957,0.19183673469387755,Mono-C_SEN_DYS,cDC2_Other,7.07449,0.018
MMP9,MMP9,1.9999994,0.11020408163265306,CD44,CD44,12.146518,0.8558139534883721,cDC2_Other,TRM_Other,7.0732584,0.0
SELPLG,SELPLG,0.24081631,0.16326530612244897,ITGB2,ITGB2,13.904763,0.9523809523809523,cDC2_Other,cDC2_SEN_DYS,7.0727897,0.0
CCL4,CCL4,12.858532,0.9180064308681672,CCR1,CCR1,1.2857145,0.5238095238095238,NK-CD16-_Other,cDC2_SEN_DYS,7.072123,0.0
VCAN,VCAN,13.144189,0.6255813953488372,CD44,CD44,0.9999997,0.65,TRM_Other,B_Other,7.0720944,0.0
VCAN,VCAN,13.144189,0.6255813953488372,TLR1,TLR1,1.0000001,0.625,TRM_Other,TRM_SEN_DYS,7.0720944,0.0
VCAN,VCAN,13.144189,0.6255813953488372,ITGB1,ITGB1,1.0000001,0.7272727272727273,TRM_Other,Treg_Other,7.0720944,0.0
CCL4,CCL4,12.858532,0.9180064308681672,CCR1,CCR1,1.2841337,0.6309963099630996,NK-CD16-_Other,Mono-C_Other,7.071333,0.0
VCAN,VCAN,13.144189,0.6255813953488372,ITGB1,ITGB1,0.99690443,0.47987616099071206,TRM_Other,CD4 T_Other,7.0705466,0.0
AGTRAP,AGTRAP,0.1904762,0.19047619047619047,RACK1,RACK1,13.949999,1.0,cDC2_SEN_DYS,B_Other,7.0702376,0.025
ITGB2,ITGB2,13.904763,0.9523809523809523,CD226,CD226,0.23488362,0.1511627906976744,cDC2_SEN_DYS,TRM_Other,7.0698233,0.0
CD14,CD14,13.900001,1.0,RIPK1,RIPK1,0.23809524,0.23809523809523808,Mono-C_SEN_DYS,cDC2_SEN_DYS,7.069048,0.018
PSAP,PSAP,13.464948,1.0,SORT1,SORT1,0.6666667,0.2857142857142857,Mono-C_Other,cDC2_SEN_DYS,7.0658073,0.0
ITGB2,ITGB2,13.904763,0.9523809523809523,CD226,CD226,0.22222222,0.19444444444444445,cDC2_SEN_DYS,γδ T_SEN_DYS,7.063493,0.0
CD14,CD14,13.900001,1.0,RIPK1,RIPK1,0.22222222,0.18518518518518517,Mono-C_SEN_DYS,Mono-NC_Other,7.0611115,0.018
CALR,CALR,12.791667,1.0,ITGAV,ITGAV,1.3302333,0.5697674418604651,TRM_SEN_DYS,TRM_Other,7.0609503,0.0
HLA-DRB5,HLA-DRB5,11.78838,0.8348837209302326,CD4,CD4,2.3333337,0.8703703703703703,TRM_Other,Mono-NC_Other,7.060857,0.0
PSAP,PSAP,13.25,1.0,SORT1,SORT1,0.8703703,0.5370370370370371,Mono-C_SEN_DYS,Mono-NC_Other,7.060185,0.034
HSPA8,HSPA8,13.952381,0.9523809523809523,ADRB2,ADRB2,0.16666667,0.125,cDC2_SEN_DYS,TRM_SEN_DYS,7.059524,0.0
VCAN,VCAN,13.144189,0.6255813953488372,ITGA4,ITGA4,0.97142845,0.3836734693877551,TRM_Other,cDC2_Other,7.057809,0.0
SELPLG,SELPLG,0.20833334,0.125,ITGB2,ITGB2,13.904763,0.9523809523809523,NK-CD16-_SEN_DYS,cDC2_SEN_DYS,7.056548,0.0
HSPA8,HSPA8,13.952381,0.9523809523809523,ADRB2,ADRB2,0.16011234,0.14325842696629212,cDC2_SEN_DYS,γδ T_Other,7.0562468,0.0
CD14,CD14,13.900001,1.0,TLR6,TLR6,0.20833334,0.20833333333333334,Mono-C_SEN_DYS,TRM_SEN_DYS,7.054167,0.018
HSPA8,HSPA8,13.952381,0.9523809523809523,LDLR,LDLR,0.15498152,0.11808118081180811,cDC2_SEN_DYS,Mono-C_Other,7.0536814,0.0
CD14,CD14,6.0040827,0.4163265306122449,ITGB2,ITGB2,8.0959425,0.966789667896679,cDC2_Other,Mono-C_Other,7.0500126,0.002
CD14,CD14,13.900001,1.0,RIPK1,RIPK1,0.19999996,0.1673469387755102,Mono-C_SEN_DYS,cDC2_Other,7.05,0.018
VCAN,VCAN,13.144189,0.6255813953488372,ITGA4,ITGA4,0.9545455,0.5454545454545454,TRM_Other,Treg_Other,7.049367,0.0
CD14,CD14,13.900001,1.0,RIPK1,RIPK1,0.1976743,0.1744186046511628,Mono-C_SEN_DYS,TRM_Other,7.0488377,0.018
VEGFA,VEGFA,5.5441856,0.6627906976744186,CD44,CD44,8.550001,1.0,TRM_Other,Mono-C_SEN_DYS,7.0470934,0.0
HLA-E,HLA-E,10.857142,0.8095238095238095,CD8A,CD8A,3.2331514,0.7893258426966292,cDC2_SEN_DYS,γδ T_Other,7.045147,0.0
ITGB2,ITGB2,13.904763,0.9523809523809523,CD226,CD226,0.18181819,0.18181818181818182,cDC2_SEN_DYS,Treg_Other,7.0432906,0.0
PKM,PKM,7.1551013,0.8244897959183674,CD44,CD44,6.92989,0.974169741697417,cDC2_Other,Mono-C_Other,7.0424957,0.0
HSPA8,HSPA8,13.952381,0.9523809523809523,LDLR,LDLR,0.13023251,0.1,cDC2_SEN_DYS,TRM_Other,7.041307,0.0
LGALS1,LGALS1,12.014765,0.977859778597786,CD69,CD69,2.065016,0.5913312693498453,Mono-C_Other,CD4 T_Other,7.0398903,0.0
PSAP,PSAP,13.464948,1.0,CD1B,CD1B,0.608163,0.15510204081632653,Mono-C_Other,cDC2_Other,7.0365553,0.0
HSPA8,HSPA8,13.952381,0.9523809523809523,ADRB2,ADRB2,0.11736329,0.10771704180064309,cDC2_SEN_DYS,NK-CD16-_Other,7.034872,0.0
CD14,CD14,13.900001,1.0,ITGA4,ITGA4,0.16666667,0.125,Mono-C_SEN_DYS,NK-CD16-_SEN_DYS,7.033334,0.02
CD14,CD14,13.900001,1.0,RIPK1,RIPK1,0.16666667,0.125,Mono-C_SEN_DYS,TRM_SEN_DYS,7.033334,0.018
HMGB1,HMGB1,12.428573,0.9523809523809523,CXCR4,CXCR4,1.6363636,0.45454545454545453,cDC2_SEN_DYS,Treg_Other,7.0324683,0.016
VCAN,VCAN,13.144189,0.6255813953488372,TLR2,TLR2,0.9166666,0.625,TRM_Other,TRM_SEN_DYS,7.030428,0.0
PKM,PKM,7.1551013,0.8244897959183674,CD44,CD44,6.904762,0.9047619047619048,cDC2_Other,cDC2_SEN_DYS,7.0299315,0.0
SPON2,SPON2,0.15479875,0.11764705882352941,ITGB2,ITGB2,13.904763,0.9523809523809523,CD4 T_Other,cDC2_SEN_DYS,7.029781,0.0
CD14,CD14,13.900001,1.0,RIPK1,RIPK1,0.15867157,0.13653136531365315,Mono-C_SEN_DYS,Mono-C_Other,7.029336,0.018
HMGB1,HMGB1,12.428573,0.9523809523809523,CXCR4,CXCR4,1.625,0.375,cDC2_SEN_DYS,NK-CD16-_SEN_DYS,7.0267863,0.014
CD14,CD14,13.900001,1.0,TLR6,TLR6,0.14814816,0.12962962962962962,Mono-C_SEN_DYS,Mono-NC_Other,7.0240746,0.018
SELPLG,SELPLG,0.14285715,0.14285714285714285,ITGB2,ITGB2,13.904763,0.9523809523809523,CD8 T_Other,cDC2_SEN_DYS,7.0238104,0.0
CD14,CD14,13.900001,1.0,RIPK1,RIPK1,0.14705883,0.14705882352941177,Mono-C_SEN_DYS,CD4 T_SEN_DYS,7.0235295,0.018
VCAN,VCAN,13.144189,0.6255813953488372,ITGB1,ITGB1,0.8999998,0.375,TRM_Other,B_Other,7.0220942,0.0
CD14,CD14,13.900001,1.0,TLR6,TLR6,0.14285715,0.14285714285714285,Mono-C_SEN_DYS,cDC2_SEN_DYS,7.021429,0.018
GRN,GRN,9.999995,0.9627906976744186,TNFRSF1B,TNFRSF1B,4.041667,0.875,TRM_Other,TRM_SEN_DYS,7.020831,0.0
ITGB2,ITGB2,13.904763,0.9523809523809523,CD226,CD226,0.13469386,0.10204081632653061,cDC2_SEN_DYS,cDC2_Other,7.0197287,0.0
PSAP,PSAP,13.464948,1.0,LRP1,LRP1,0.5714286,0.42857142857142855,Mono-C_Other,cDC2_SEN_DYS,7.018188,0.0
HMGB1,HMGB1,12.428573,0.9523809523809523,HAVCR2,HAVCR2,1.5999987,0.563265306122449,cDC2_SEN_DYS,cDC2_Other,7.0142856,0.007
ITGB2,ITGB2,13.904763,0.9523809523809523,CD226,CD226,0.11904762,0.11904761904761904,cDC2_SEN_DYS,CD8 T_Other,7.011905,0.0
CD14,CD14,13.900001,1.0,RIPK1,RIPK1,0.120743066,0.11145510835913312,Mono-C_SEN_DYS,CD4 T_Other,7.0103717,0.018
HLA-DMA,HLA-DMA,12.383678,0.8244897959183674,CD4,CD4,1.6363636,0.6363636363636364,cDC2_Other,Treg_Other,7.010021,0.0
CD14,CD14,13.900001,1.0,TLR1,TLR1,0.11904762,0.11904761904761904,Mono-C_SEN_DYS,CD8 T_Other,7.009524,0.018
VCAN,VCAN,13.144189,0.6255813953488372,ITGA4,ITGA4,0.8745394,0.4981549815498155,TRM_Other,Mono-C_Other,7.009364,0.0
LTB,LTB,12.944269,0.9473684210526315,TNFRSF1A,TNFRSF1A,1.0740739,0.5370370370370371,CD4 T_Other,Mono-NC_Other,7.0091715,0.0
ANXA1,ANXA1,12.809524,1.0,FPR1,FPR1,1.2083335,0.5416666666666666,cDC2_SEN_DYS,TRM_SEN_DYS,7.0089283,0.0
LGALS1,LGALS1,12.014765,0.977859778597786,ITGB1,ITGB1,1.9999996,0.775,Mono-C_Other,Mono-C_SEN_DYS,7.0073824,0.0
VCAN,VCAN,13.144189,0.6255813953488372,ITGA4,ITGA4,0.8622216,0.49777777777777776,TRM_Other,NK-CD16+_Other,7.0032053,0.0
CD14,CD14,10.047973,0.966789667896679,ITGB1,ITGB1,3.9558122,0.8558139534883721,Mono-C_Other,TRM_Other,7.0018926,0.0
HMGB1,HMGB1,12.428573,0.9523809523809523,CXCR4,CXCR4,1.55788,0.3135048231511254,cDC2_SEN_DYS,NK-CD16-_Other,6.9932265,0.014
VCAN,VCAN,13.144189,0.6255813953488372,ITGB1,ITGB1,0.8333334,0.6666666666666666,TRM_Other,NK-CD16-_SEN_DYS,6.988761,0.0
GNAI2,GNAI2,10.958333,0.9583333333333334,C5AR1,C5AR1,3.0185194,0.9259259259259259,TRM_SEN_DYS,Mono-NC_Other,6.988426,0.0
PSAP,PSAP,13.25,1.0,CD1B,CD1B,0.71428573,0.3333333333333333,Mono-C_SEN_DYS,cDC2_SEN_DYS,6.982143,0.035
TGM2,TGM2,12.718607,0.6162790697674418,ADGRG1,ADGRG1,1.2266663,0.6977777777777778,TRM_Other,NK-CD16+_Other,6.9726367,0.0
CCL4,CCL4,12.858532,0.9180064308681672,CCR5,CCR5,1.0833334,0.7083333333333334,NK-CD16-_Other,TRM_SEN_DYS,6.9709325,0.0
HLA-E,HLA-E,10.857142,0.8095238095238095,CD8A,CD8A,3.0833333,0.6944444444444444,cDC2_SEN_DYS,γδ T_SEN_DYS,6.9702377,0.0
VCAN,VCAN,13.144189,0.6255813953488372,ITGA4,ITGA4,0.79166675,0.375,TRM_Other,TRM_SEN_DYS,6.967928,0.0
LTB,LTB,12.944269,0.9473684210526315,CD40,CD40,0.9877546,0.3469387755102041,CD4 T_Other,cDC2_Other,6.966012,0.0
GNAI2,GNAI2,11.666667,1.0,C5AR1,C5AR1,2.2619922,0.6715867158671587,cDC2_SEN_DYS,Mono-C_Other,6.9643297,0.0
PSAP,PSAP,13.464948,1.0,LRP1,LRP1,0.46122456,0.22040816326530613,Mono-C_Other,cDC2_Other,6.963086,0.0
HLA-E,HLA-E,12.648147,1.0,CD8B,CD8B,1.2777779,0.6111111111111112,Mono-NC_Other,γδ T_SEN_DYS,6.962962,0.0
PSAP,PSAP,13.25,1.0,SORT1,SORT1,0.6666667,0.2857142857142857,Mono-C_SEN_DYS,cDC2_SEN_DYS,6.9583335,0.036
LGALS1,LGALS1,11.85,1.0,CD69,CD69,2.065016,0.5913312693498453,Mono-C_SEN_DYS,CD4 T_Other,6.957508,0.034
PSAP,PSAP,13.464948,1.0,SORT1,SORT1,0.44649425,0.3247232472324723,Mono-C_Other,Mono-C_Other,6.955721,0.0
VCAN,VCAN,13.144189,0.6255813953488372,TLR2,TLR2,0.7619048,0.42857142857142855,TRM_Other,cDC2_SEN_DYS,6.953047,0.0
GRN,GRN,9.604086,0.7836734693877551,TNFRSF1B,TNFRSF1B,4.2988944,0.933579335793358,cDC2_Other,Mono-C_Other,6.9514904,0.0
HMGB1,HMGB1,4.5909095,1.0,CXCR4,CXCR4,9.309526,0.7619047619047619,Treg_Other,CD8 T_Other,6.950218,0.017
HLA-DRB5,HLA-DRB5,11.78838,0.8348837209302326,LAG3,LAG3,2.1111114,0.75,TRM_Other,γδ T_SEN_DYS,6.9497457,0.0
TIMP2,TIMP2,1.7428559,0.5020408163265306,CD44,CD44,12.146518,0.8558139534883721,cDC2_Other,TRM_Other,6.944687,0.0
HMGB1,HMGB1,12.428573,0.9523809523809523,TLR2,TLR2,1.4488373,0.6069767441860465,cDC2_SEN_DYS,TRM_Other,6.938705,0.007
HMGB1,HMGB1,9.958333,0.9166666666666666,CXCR4,CXCR4,3.9166667,0.5833333333333334,TRM_SEN_DYS,TRM_SEN_DYS,6.9375,0.025
VCAN,VCAN,13.144189,0.6255813953488372,ITGA4,ITGA4,0.72790796,0.40232558139534885,TRM_Other,TRM_Other,6.9360485,0.0
LGALS9,LGALS9,1.7249998,0.775,CD44,CD44,12.146518,0.8558139534883721,Mono-C_SEN_DYS,TRM_Other,6.9357586,0.0
HMGB1,HMGB1,9.958333,0.9166666666666666,CXCR4,CXCR4,3.911765,0.7647058823529411,TRM_SEN_DYS,CD4 T_SEN_DYS,6.935049,0.021
VCAN,VCAN,13.144189,0.6255813953488372,ITGA4,ITGA4,0.72499996,0.5,TRM_Other,Mono-C_SEN_DYS,6.9345946,0.0
CCL4,CCL4,12.583334,0.9166666666666666,CCR1,CCR1,1.2857145,0.5238095238095238,NK-CD16-_SEN_DYS,cDC2_SEN_DYS,6.934524,0.017
CCL4,CCL4,12.583334,0.9166666666666666,CCR1,CCR1,1.2841337,0.6309963099630996,NK-CD16-_SEN_DYS,Mono-C_Other,6.933734,0.018
HLA-DRB5,HLA-DRB5,11.78838,0.8348837209302326,CD4,CD4,2.079069,0.7255813953488373,TRM_Other,TRM_Other,6.9337244,0.0
VCAN,VCAN,13.144189,0.6255813953488372,SELL,SELL,0.7209308,0.3488372093023256,TRM_Other,TRM_Other,6.93256,0.0
ANXA2,ANXA2,12.809524,0.9523809523809523,TLR2,TLR2,1.0555555,0.6666666666666666,cDC2_SEN_DYS,Mono-NC_Other,6.9325395,0.007
PSAP,PSAP,13.25,1.0,CD1B,CD1B,0.608163,0.15510204081632653,Mono-C_SEN_DYS,cDC2_Other,6.9290814,0.035
PSAP,PSAP,13.464948,1.0,SORT1,SORT1,0.3906981,0.2837209302325581,Mono-C_Other,TRM_Other,6.927823,0.0
LGALS1,LGALS1,12.014765,0.977859778597786,ITGB1,ITGB1,1.8333337,0.7619047619047619,Mono-C_Other,CD8 T_Other,6.9240494,0.0
HMGB1,HMGB1,12.428573,0.9523809523809523,TLR2,TLR2,1.416975,0.6937269372693727,cDC2_SEN_DYS,Mono-C_Other,6.922774,0.007
AGTRAP,AGTRAP,0.818606,0.45813953488372094,RACK1,RACK1,13.025831,0.974169741697417,TRM_Other,Mono-C_Other,6.922219,0.005
CD14,CD14,10.047973,0.966789667896679,ITGB1,ITGB1,3.7916665,0.875,Mono-C_Other,TRM_SEN_DYS,6.91982,0.0
VCAN,VCAN,13.144189,0.6255813953488372,SELL,SELL,0.69040275,0.2724458204334365,TRM_Other,CD4 T_Other,6.917296,0.0
PKM,PKM,10.666668,0.9583333333333334,CD44,CD44,3.1673465,0.5836734693877551,TRM_SEN_DYS,cDC2_Other,6.9170074,0.001
ADAM10,ADAM10,1.6851857,0.8518518518518519,CD44,CD44,12.146518,0.8558139534883721,Mono-NC_Other,TRM_Other,6.9158516,0.0
CALR,CALR,12.791667,1.0,LRP1,LRP1,1.037037,0.6296296296296297,TRM_SEN_DYS,Mono-NC_Other,6.914352,0.0
HMGB1,HMGB1,12.428573,0.9523809523809523,TLR2,TLR2,1.3999999,0.625,cDC2_SEN_DYS,Mono-C_SEN_DYS,6.914286,0.007
PSAP,PSAP,13.464948,1.0,SORT1,SORT1,0.3632654,0.2530612244897959,Mono-C_Other,cDC2_Other,6.9141064,0.0
PSAP,PSAP,13.25,1.0,LRP1,LRP1,0.5714286,0.42857142857142855,Mono-C_SEN_DYS,cDC2_SEN_DYS,6.910714,0.042
VCAN,VCAN,13.144189,0.6255813953488372,TLR1,TLR1,0.6744195,0.4069767441860465,TRM_Other,TRM_Other,6.909304,0.0
HMGB1,HMGB1,12.428573,0.9523809523809523,TLR4,TLR4,1.3837645,0.6789667896678967,cDC2_SEN_DYS,Mono-C_Other,6.9061685,0.007
LGALS1,LGALS1,12.014765,0.977859778597786,ITGB1,ITGB1,1.795556,0.7155555555555555,Mono-C_Other,NK-CD16+_Other,6.9051604,0.0
VCAN,VCAN,13.144189,0.6255813953488372,ITGB1,ITGB1,0.66573024,0.45224719101123595,TRM_Other,γδ T_Other,6.9049597,0.0
VCAN,VCAN,13.144189,0.6255813953488372,TLR1,TLR1,0.648148,0.48148148148148145,TRM_Other,Mono-NC_Other,6.896168,0.0
HLA-DQB1,HLA-DQB1,12.813961,0.7837209302325582,LAG3,LAG3,0.9705883,0.5588235294117647,TRM_Other,CD4 T_SEN_DYS,6.892275,0.0
GRN,GRN,7.8044295,0.988929889298893,TNFRSF1B,TNFRSF1B,5.9697647,0.8441860465116279,Mono-C_Other,TRM_Other,6.8870974,0.0
HMGB1,HMGB1,12.428573,0.9523809523809523,CXCR4,CXCR4,1.3428568,0.22857142857142856,cDC2_SEN_DYS,cDC2_Other,6.8857145,0.015
LGALS9,LGALS9,1.616237,0.7638376383763837,CD44,CD44,12.146518,0.8558139534883721,Mono-C_Other,TRM_Other,6.881377,0.0
HLA-DMB,HLA-DMB,9.714287,0.9523809523809523,CD4,CD4,4.0476193,0.8095238095238095,cDC2_SEN_DYS,cDC2_SEN_DYS,6.880953,0.0
VCAN,VCAN,13.144189,0.6255813953488372,ITGB1,ITGB1,0.6176471,0.4117647058823529,TRM_Other,CD4 T_SEN_DYS,6.880918,0.0
C3,C3,4.857143,0.5238095238095238,CD81,CD81,8.9046545,0.6767441860465117,cDC2_SEN_DYS,TRM_Other,6.8808985,0.0
FN1,FN1,1.6093022,0.1186046511627907,CD44,CD44,12.146518,0.8558139534883721,TRM_Other,TRM_Other,6.87791,0.0
GRN,GRN,9.604086,0.7836734693877551,TNFRSF1B,TNFRSF1B,4.1500006,0.975,cDC2_Other,Mono-C_SEN_DYS,6.8770432,0.0
HMGB1,HMGB1,12.428573,0.9523809523809523,CXCR4,CXCR4,1.321033,0.5498154981549815,cDC2_SEN_DYS,Mono-C_Other,6.8748026,0.016
PSAP,PSAP,13.464948,1.0,SORT1,SORT1,0.27500004,0.25,Mono-C_Other,Mono-C_SEN_DYS,6.8699737,0.0
GNAI2,GNAI2,10.958333,0.9583333333333334,FPR1,FPR1,2.7785966,0.8892988929889298,TRM_SEN_DYS,Mono-C_Other,6.868465,0.0
VCAN,VCAN,13.144189,0.6255813953488372,TLR1,TLR1,0.59183687,0.33877551020408164,TRM_Other,cDC2_Other,6.868013,0.0
MMP9,MMP9,8.190476,0.38095238095238093,LRP1,LRP1,5.541667,0.9166666666666666,cDC2_SEN_DYS,TRM_SEN_DYS,6.8660717,0.01
VCAN,VCAN,13.144189,0.6255813953488372,ITGB1,ITGB1,0.5833334,0.3333333333333333,TRM_Other,γδ T_SEN_DYS,6.863761,0.0
ANXA2,ANXA2,12.809524,0.9523809523809523,TLR2,TLR2,0.9166666,0.625,cDC2_SEN_DYS,TRM_SEN_DYS,6.8630953,0.008
TGM2,TGM2,12.718607,0.6162790697674418,ITGB1,ITGB1,1.0000001,0.7272727272727273,TRM_Other,Treg_Other,6.8593035,0.0
TGM2,TGM2,12.718607,0.6162790697674418,ITGB1,ITGB1,0.99690443,0.47987616099071206,TRM_Other,CD4 T_Other,6.8577557,0.0
HLA-DRB5,HLA-DRB5,11.78838,0.8348837209302326,CD4,CD4,1.925,0.75,TRM_Other,Mono-C_SEN_DYS,6.85669,0.0
VCAN,VCAN,13.144189,0.6255813953488372,CD44,CD44,0.5688891,0.37777777777777777,TRM_Other,NK-CD16+_Other,6.856539,0.0
PSAP,PSAP,13.25,1.0,LRP1,LRP1,0.46122456,0.22040816326530613,Mono-C_SEN_DYS,cDC2_Other,6.8556123,0.045
A2M,A2M,11.708334,0.8333333333333334,LRP1,LRP1,2.0000012,0.8413284132841329,TRM_SEN_DYS,Mono-C_Other,6.8541675,0.0
A2M,A2M,11.708334,0.8333333333333334,LRP1,LRP1,2.0,0.8,TRM_SEN_DYS,Mono-C_SEN_DYS,6.854167,0.0
PKM,PKM,6.576734,0.9186046511627907,CD44,CD44,7.125001,0.9583333333333334,TRM_Other,TRM_SEN_DYS,6.8508673,0.001
HBEGF,HBEGF,1.5499998,0.4,CD44,CD44,12.146518,0.8558139534883721,Mono-C_SEN_DYS,TRM_Other,6.848259,0.0
PSAP,PSAP,13.25,1.0,SORT1,SORT1,0.44649425,0.3247232472324723,Mono-C_SEN_DYS,Mono-C_Other,6.848247,0.039
HLA-DQA1,HLA-DQA1,6.9833345,0.9833333333333333,CD4,CD4,6.708334,0.7916666666666666,B_Other,TRM_SEN_DYS,6.8458343,0.004
TGM2,TGM2,12.718607,0.6162790697674418,ITGA4,ITGA4,0.97142845,0.3836734693877551,TRM_Other,cDC2_Other,6.845018,0.0
GNAI2,GNAI2,10.074077,0.9814814814814815,FPR1,FPR1,3.6139538,0.7162790697674418,Mono-NC_Other,TRM_Other,6.844015,0.0
LTB,LTB,12.0999975,0.9333333333333333,CD40,CD40,1.5833331,0.625,B_Other,TRM_SEN_DYS,6.8416653,0.0
HLA-DQA2,HLA-DQA2,9.632651,0.5591836734693878,CD4,CD4,4.0476193,0.8095238095238095,cDC2_Other,cDC2_SEN_DYS,6.8401356,0.0
VCAN,VCAN,13.144189,0.6255813953488372,ITGA4,ITGA4,0.532508,0.38080495356037153,TRM_Other,CD4 T_Other,6.8383484,0.0
TGM2,TGM2,12.718607,0.6162790697674418,ITGA4,ITGA4,0.9545455,0.5454545454545454,TRM_Other,Treg_Other,6.8365765,0.0
CCL4,CCL4,12.858532,0.9180064308681672,CCR5,CCR5,0.8095238,0.5238095238095238,NK-CD16-_Other,cDC2_SEN_DYS,6.834028,0.0
CCL4,CCL4,12.583334,0.9166666666666666,CCR5,CCR5,1.0833334,0.7083333333333334,NK-CD16-_SEN_DYS,TRM_SEN_DYS,6.8333335,0.014
CD48,CD48,9.166668,0.9166666666666666,CD2,CD2,4.49226,0.7832817337461301,TRM_SEN_DYS,CD4 T_Other,6.829464,0.0
LTB,LTB,12.0999975,0.9333333333333333,TNFRSF1A,TNFRSF1A,1.5499996,0.8,B_Other,Mono-C_SEN_DYS,6.8249984,0.0
GRN,GRN,9.604086,0.7836734693877551,TNFRSF1B,TNFRSF1B,4.041667,0.875,cDC2_Other,TRM_SEN_DYS,6.8228765,0.0
VCAN,VCAN,13.144189,0.6255813953488372,SELL,SELL,0.49999997,0.2962962962962963,TRM_Other,Mono-NC_Other,6.8220944,0.0
VCAN,VCAN,13.144189,0.6255813953488372,ITGA4,ITGA4,0.50000006,0.3888888888888889,TRM_Other,γδ T_SEN_DYS,6.8220944,0.0
LGALS1,LGALS1,12.014765,0.977859778597786,CD69,CD69,1.6286225,0.5707395498392283,Mono-C_Other,NK-CD16-_Other,6.8216934,0.0
HLA-E,HLA-E,12.648147,1.0,KLRC1,KLRC1_KLRD1,0.99438184,0.25280898876404495,Mono-NC_Other,γδ T_Other,6.8212643,0.0
PSAP,PSAP,13.25,1.0,SORT1,SORT1,0.3906981,0.2837209302325581,Mono-C_SEN_DYS,TRM_Other,6.820349,0.039
HMGB1,HMGB1,12.428573,0.9523809523809523,TLR4,TLR4,1.2083334,0.6666666666666666,cDC2_SEN_DYS,TRM_SEN_DYS,6.818453,0.007
VCAN,VCAN,13.144189,0.6255813953488372,TLR1,TLR1,0.49077463,0.36531365313653136,TRM_Other,Mono-C_Other,6.817482,0.0
HMGB1,HMGB1,9.958333,0.9166666666666666,HAVCR2,HAVCR2,3.6666665,0.7916666666666666,TRM_SEN_DYS,TRM_SEN_DYS,6.8125,0.014
TGM2,TGM2,12.718607,0.6162790697674418,ITGB1,ITGB1,0.8999998,0.375,TRM_Other,B_Other,6.8093033,0.0
GNAI2,GNAI2,10.074077,0.9814814814814815,C5AR1,C5AR1,3.5416665,0.8333333333333334,Mono-NC_Other,TRM_SEN_DYS,6.807872,0.0
VCAN,VCAN,13.144189,0.6255813953488372,ITGA4,ITGA4,0.47058824,0.3235294117647059,TRM_Other,CD4 T_SEN_DYS,6.807389,0.0
LTB,LTB,12.0999975,0.9333333333333333,TNFRSF1A,TNFRSF1A,1.514285,0.5265306122448979,B_Other,cDC2_Other,6.8071413,0.0
PSAP,PSAP,13.25,1.0,SORT1,SORT1,0.3632654,0.2530612244897959,Mono-C_SEN_DYS,cDC2_Other,6.8066325,0.039
VCAN,VCAN,13.144189,0.6255813953488372,ITGA4,ITGA4,0.46629205,0.3455056179775281,TRM_Other,γδ T_Other,6.8052406,0.0
PKM,PKM,11.428572,0.9523809523809523,CD44,CD44,2.181818,0.7727272727272727,cDC2_SEN_DYS,Treg_Other,6.805195,0.001
CCL4,CCL4,12.858532,0.9180064308681672,CCR1,CCR1,0.75102043,0.2897959183673469,NK-CD16-_Other,cDC2_Other,6.804776,0.0
LTB,LTB,12.944269,0.9473684210526315,CD40,CD40,0.6604654,0.23953488372093024,CD4 T_Other,TRM_Other,6.802367,0.0
LGALS1,LGALS1,12.014765,0.977859778597786,CD69,CD69,1.5882354,0.6176470588235294,Mono-C_Other,CD4 T_SEN_DYS,6.8015003,0.0
CCL4,CCL4,12.858532,0.9180064308681672,CCR1,CCR1,0.74074066,0.3888888888888889,NK-CD16-_Other,Mono-NC_Other,6.7996364,0.0
LGALS1,LGALS1,12.014765,0.977859778597786,CD69,CD69,1.5833334,0.6666666666666666,Mono-C_Other,NK-CD16-_SEN_DYS,6.799049,0.001
HMGB1,HMGB1,12.428573,0.9523809523809523,TLR4,TLR4,1.1666667,0.6111111111111112,cDC2_SEN_DYS,Mono-NC_Other,6.79762,0.007
TGM2,TGM2,12.718607,0.6162790697674418,ITGA4,ITGA4,0.8745394,0.4981549815498155,TRM_Other,Mono-C_Other,6.796573,0.0
GRN,GRN,3.9259262,0.9074074074074074,TNFRSF1B,TNFRSF1B,9.666666,1.0,Mono-NC_Other,Mono-NC_Other,6.796296,0.0
VCAN,VCAN,13.144189,0.6255813953488372,ITGA4,ITGA4,0.44166663,0.3416666666666667,TRM_Other,B_Other,6.7929277,0.0
ANXA1,ANXA1,12.809524,1.0,FPR1,FPR1,0.77550983,0.27346938775510204,cDC2_SEN_DYS,cDC2_Other,6.7925167,0.0
GNAS,GNAS,12.375518,0.9346938775510204,ADCY7,ADCY7,1.2083333,0.625,cDC2_Other,TRM_SEN_DYS,6.7919254,0.0
