ligand,ligand_complex,ligand_means,ligand_props,receptor,receptor_complex,receptor_means,receptor_props,source,target,lr_means,cellphone_pvals
HLA-DRA,HLA-DRA,200.80177,1.0,CD4,CD4,0.2847223,0.2013888888888889,cDC2_Other,CD4 T_SEN_DYS,100.54325,0.0
B2M,B2M,161.4224,0.999031007751938,KLRD1,KLRD1,10.565216,1.0,TRM_Other,NK-CD16-_SEN_DYS,85.993805,0.0
B2M,B2M,161.4224,0.999031007751938,KLRD1,KLRD1,9.074885,0.9911894273127754,TRM_Other,NK-CD16+_Other,85.24864,0.0
B2M,B2M,161.4224,0.999031007751938,KLRD1,KLRD1,8.534394,0.9352226720647774,TRM_Other,NK-CD16-_Other,84.97839,0.0
B2M,B2M,161.4224,0.999031007751938,KLRD1,KLRD1,8.227273,1.0,TRM_Other,NK-CD16+_SEN_DYS,84.82484,0.0
B2M,B2M,161.4224,0.999031007751938,CD1C,CD1C,8.135136,0.6936936936936937,TRM_Other,cDC2_Other,84.77876,0.0
B2M,B2M,161.4224,0.999031007751938,KLRC1,KLRC1,6.1739135,0.9565217391304348,TRM_Other,NK-CD16-_SEN_DYS,83.79816,0.0
B2M,B2M,161.4224,0.999031007751938,KLRC1,KLRC1,5.714563,0.7145748987854251,TRM_Other,NK-CD16-_Other,83.56848,0.0
B2M,B2M,161.4224,0.999031007751938,KLRC1,KLRC1,2.2272725,0.5909090909090909,TRM_Other,NK-CD16+_SEN_DYS,81.82484,0.0
B2M,B2M,161.4224,0.999031007751938,KLRC2,KLRC2,1.8906894,0.5182186234817814,TRM_Other,NK-CD16-_Other,81.65654,0.0
B2M,B2M,161.4224,0.999031007751938,KLRC2,KLRC2,1.347826,0.43478260869565216,TRM_Other,NK-CD16-_SEN_DYS,81.38511,0.0
B2M,B2M,161.4224,0.999031007751938,KLRC1,KLRC1,1.2911559,0.19319727891156463,TRM_Other,γδ T_Other,81.35677,0.0
B2M,B2M,161.4224,0.999031007751938,KLRC2,KLRC2,1.1818181,0.36363636363636365,TRM_Other,NK-CD16+_SEN_DYS,81.30211,0.0
B2M,B2M,161.4224,0.999031007751938,CD1A,CD1A,1.0450449,0.1981981981981982,TRM_Other,cDC2_Other,81.23372,0.0
B2M,B2M,161.4224,0.999031007751938,KLRD1,KLRD1,0.9006798,0.2639455782312925,TRM_Other,γδ T_Other,81.16154,0.0
B2M,B2M,161.4224,0.999031007751938,CD1B,CD1B,0.7567567,0.23423423423423423,TRM_Other,cDC2_Other,81.08958,0.0
B2M,B2M,161.4224,0.999031007751938,KLRD1,KLRD1,0.6880733,0.1651376146788991,TRM_Other,γδ T_SEN_DYS,81.05524,0.0
B2M,B2M,161.4224,0.999031007751938,KLRC1,KLRC1,0.5638767,0.1762114537444934,TRM_Other,NK-CD16+_Other,80.99313,0.0
B2M,B2M,161.4224,0.999031007751938,KIR2DL3,KIR2DL3,0.55870473,0.27125506072874495,TRM_Other,NK-CD16-_Other,80.99055,0.0
