ligand,ligand_complex,ligand_means,ligand_props,receptor,receptor_complex,receptor_means,receptor_props,source,target,lr_means,cellphone_pvals
HLA-B,HLA-B,3.0909495,0.9959839357429718,CD3D,CD3D,2.1758227,0.9478672985781991,NK-CD16+,γδ T,2.6333861,0.0
HLA-B,HLA-B,3.0848472,1.0,CD3D,CD3D,2.1758227,0.9478672985781991,Mono-C,γδ T,2.6303349,0.0
B2M,B2M,4.84326,1.0,KLRC1,KLRC1,0.41452184,0.21285140562248997,Treg,NK-CD16+,2.6288908,0.0
HLA-B,HLA-B,3.0818179,0.9976303317535545,CD3D,CD3D,2.1758227,0.9478672985781991,γδ T,γδ T,2.6288204,0.0
COPA,COPA,0.29226157,0.2765957446808511,CD74,CD74,4.9635663,1.0,CD8 T,cDC1,2.627914,0.0
MRC1,MRC1,2.4112418,0.9710703953712633,PTPRC,PTPRC,2.841325,1.0,TRM,Mono-NC,2.6262834,0.0
B2M,B2M,4.84326,1.0,KLRC1,KLRC1,0.4066324,0.17061611374407584,Treg,γδ T,2.624946,0.0
B2M,B2M,4.377299,0.9990356798457087,KLRC2,KLRC2,0.8638128,0.5145067698259188,TRM,NK-CD16-,2.6205559,0.0
HLA-B,HLA-B,3.3321362,1.0,LILRB2,LILRB2,1.908215,0.9772727272727273,cDC1,Mono-NC,2.6201756,0.0
APP,APP,0.2738974,0.5,CD74,CD74,4.9635663,1.0,cDC1,cDC1,2.618732,0.0
COPA,COPA,0.2735456,0.5277777777777778,CD74,CD74,4.9635663,1.0,cDC1,cDC1,2.618556,0.0
HLA-B,HLA-B,3.0599415,1.0,CD3D,CD3D,2.1758227,0.9478672985781991,Mono-NC,γδ T,2.6178823,0.0
COPA,COPA,0.26996368,0.21052631578947367,CD74,CD74,4.9635663,1.0,Treg,cDC1,2.616765,0.0
B2M,B2M,4.8186245,1.0,KLRC1,KLRC1,0.41452184,0.21285140562248997,NK-CD16+,NK-CD16+,2.616573,0.0
APP,APP,0.26900992,0.3409090909090909,CD74,CD74,4.9635663,1.0,Mono-NC,cDC1,2.6162882,0.0
COPA,COPA,0.2672734,0.20853080568720378,CD74,CD74,4.9635663,1.0,γδ T,cDC1,2.6154199,0.0
HLA-C,HLA-C,3.3193984,0.9959839357429718,LILRB2,LILRB2,1.908215,0.9772727272727273,NK-CD16+,Mono-NC,2.6138067,0.0
S100A9,S100A9,3.6850774,0.946524064171123,CD68,CD68,1.5416269,0.9772727272727273,Mono-C,Mono-NC,2.6133523,0.0
HLA-B,HLA-B,3.0503082,1.0,CD3D,CD3D,2.1758227,0.9478672985781991,pDC,γδ T,2.6130655,0.0
B2M,B2M,4.84326,1.0,KIR2DL3,KIR2DL3,0.3828209,0.27079303675048355,Treg,NK-CD16-,2.6130404,0.0
B2M,B2M,4.8186245,1.0,KLRC1,KLRC1,0.4066324,0.17061611374407584,NK-CD16+,γδ T,2.6126285,0.0
HLA-DPA1,HLA-DPA1,3.825526,0.9765625,CD4,CD4,1.398744,0.9583333333333334,cDC2,pDC,2.612135,0.0
HLA-DRA,HLA-DRA,4.4765854,1.0,CD4,CD4,0.74760103,0.75,cDC2,Mono-NC,2.6120932,0.0
APP,APP,0.25743714,0.18421052631578946,CD74,CD74,4.9635663,1.0,Treg,cDC1,2.6105018,0.0
B2M,B2M,4.3562927,1.0,KLRC2,KLRC2,0.8638128,0.5145067698259188,B,NK-CD16-,2.6100528,0.0
HLA-DRA,HLA-DRA,4.4765854,1.0,CD4,CD4,0.7391653,0.7890625,cDC2,cDC2,2.6078753,0.0
B2M,B2M,4.7949347,1.0,KLRC1,KLRC1,0.41452184,0.21285140562248997,γδ T,NK-CD16+,2.6047282,0.0
RPS19,RPS19,4.0388722,1.0,C5AR1,C5AR1,1.1680822,0.8409090909090909,Mono-NC,Mono-NC,2.6034772,0.0
B2M,B2M,4.84326,1.0,KIR2DL1,KIR2DL1,0.36330658,0.2804642166344294,Treg,NK-CD16-,2.6032832,0.0
COPA,COPA,0.24298175,0.21686746987951808,CD74,CD74,4.9635663,1.0,CD4 T,cDC1,2.603274,0.0
MRC1,MRC1,2.4112418,0.9710703953712633,PTPRC,PTPRC,2.793299,0.9940758293838863,TRM,γδ T,2.6022704,0.0
RPS19,RPS19,3.625708,1.0,C5AR1,C5AR1,1.5773315,0.8770053475935828,pDC,Mono-C,2.6015198,0.0
B2M,B2M,4.7949347,1.0,KLRC1,KLRC1,0.4066324,0.17061611374407584,γδ T,γδ T,2.6007836,0.0
B2M,B2M,4.8186245,1.0,KIR2DL3,KIR2DL3,0.3828209,0.27079303675048355,NK-CD16+,NK-CD16-,2.6007228,0.0
LGALS1,LGALS1,2.353539,1.0,PTPRC,PTPRC,2.841325,1.0,cDC1,Mono-NC,2.5974321,0.0
HLA-B,HLA-B,3.1194096,0.9922854387656702,CD3D,CD3D,2.0713823,0.9473684210526315,TRM,Treg,2.595396,0.0
HLA-B,HLA-B,2.5704827,0.9375,KLRD1,KLRD1,2.6199334,0.9381044487427466,cDC2,NK-CD16-,2.5952082,0.0
HLA-A,HLA-A,3.2685776,0.9988151658767772,APLP2,APLP2,1.9169049,0.9572192513368984,γδ T,Mono-C,2.5927413,0.0
