ligand,ligand_complex,ligand_means,ligand_props,receptor,receptor_complex,receptor_means,receptor_props,source,target,lr_means,cellphone_pvals
S100A9,S100A9,4.890816,1.0,ITGB2,ITGB2,0.95731455,0.5820433436532507,Mono-C,NK-CD16-,2.9240654,0.0
S100A8,S100A8,4.1858444,0.9967845659163987,CD68,CD68,1.6607586,0.9545454545454546,Mono-C,Mono-NC,2.9233015,0.0
S100A9,S100A9,4.890816,1.0,CD68,CD68,0.93253684,0.6954887218045113,Mono-C,cDC2,2.9116764,0.0
S100A9,S100A9,4.890816,1.0,ITGB2,ITGB2,0.93231255,0.5994897959183674,Mono-C,γδ T,2.9115644,0.0
HLA-B,HLA-B,3.1520638,0.988795518207283,CD3D,CD3D,2.6597946,1.0,CD4 T,Treg,2.905929,0.0
HLA-B,HLA-B,3.1274333,1.0,CD3D,CD3D,2.6597946,1.0,Mono-C,Treg,2.8936138,0.0
HLA-DRA,HLA-DRA,4.7156625,0.9924812030075187,CD4,CD4,1.0583234,0.7037037037037037,cDC2,Treg,2.886993,0.0
B2M,B2M,4.651312,1.0,CD1C,CD1C,1.1023264,0.631578947368421,NK-CD16-,cDC2,2.8768191,0.0
HLA-B,HLA-B,3.2511985,0.9891640866873065,KLRD1,KLRD1,2.4969904,0.970954356846473,NK-CD16-,NK-CD16+,2.8740945,0.0
HLA-B,HLA-B,3.2511985,0.9891640866873065,CD3D,CD3D,2.4910896,0.9285714285714286,NK-CD16-,γδ T,2.871144,0.0
B2M,B2M,4.791028,1.0,KLRD1,KLRD1,0.88571304,0.4846938775510204,CD8 T,γδ T,2.8383706,0.0
B2M,B2M,5.1716204,1.0,KLRC2,KLRC2,0.5046022,0.33436532507739936,Treg,NK-CD16-,2.8381114,0.0
HLA-B,HLA-B,3.013114,0.9933920704845814,CD3D,CD3D,2.6597946,1.0,TRM,Treg,2.8364544,0.0
HLA-DRA,HLA-DRA,4.7156625,0.9924812030075187,CD4,CD4,0.9452533,0.8484848484848485,cDC2,Mono-NC,2.830458,0.0
B2M,B2M,5.1494274,1.0,KLRC2,KLRC2,0.5046022,0.33436532507739936,NK-CD16+,NK-CD16-,2.827015,0.0
HLA-B,HLA-B,2.9927983,1.0,CD3D,CD3D,2.6597946,1.0,Mono-NC,Treg,2.8262963,0.0
HLA-B,HLA-B,3.1520638,0.988795518207283,KLRD1,KLRD1,2.4969904,0.970954356846473,CD4 T,NK-CD16+,2.8245273,0.0
B2M,B2M,4.7613416,0.9971988795518207,KLRD1,KLRD1,0.88571304,0.4846938775510204,CD4 T,γδ T,2.8235273,0.0
HLA-B,HLA-B,3.1520638,0.988795518207283,CD3D,CD3D,2.4910896,0.9285714285714286,CD4 T,γδ T,2.8215766,0.0
S100A8,S100A8,4.1858444,0.9967845659163987,CD68,CD68,1.4572712,0.9035369774919614,Mono-C,Mono-C,2.8215578,0.0
B2M,B2M,5.1716204,1.0,KLRC1,KLRC1,0.4662107,0.2372448979591837,Treg,γδ T,2.8189156,0.0
HLA-C,HLA-C,3.8813217,1.0,LILRB2,LILRB2,1.7463557,1.0,NK-CD16+,Mono-NC,2.8138387,0.0
HLA-B,HLA-B,3.1274333,1.0,KLRD1,KLRD1,2.4969904,0.970954356846473,Mono-C,NK-CD16+,2.812212,0.0
HLA-B,HLA-B,3.1274333,1.0,CD3D,CD3D,2.4910896,0.9285714285714286,Mono-C,γδ T,2.8092613,0.0
B2M,B2M,5.1494274,1.0,KLRC1,KLRC1,0.4662107,0.2372448979591837,NK-CD16+,γδ T,2.8078191,0.0
S100A9,S100A9,4.890816,1.0,TLR4,TLR4,0.7193331,0.662379421221865,Mono-C,Mono-C,2.8050747,0.0
HLA-DRA,HLA-DRA,4.7156625,0.9924812030075187,CD4,CD4,0.89178056,0.7556270096463023,cDC2,Mono-C,2.8037214,0.0
B2M,B2M,5.1716204,1.0,CD1A,CD1A,0.43510064,0.34210526315789475,Treg,cDC2,2.8033605,0.0
B2M,B2M,5.1494274,1.0,CD1A,CD1A,0.43510064,0.34210526315789475,NK-CD16+,cDC2,2.792264,0.0
B2M,B2M,4.481392,1.0,CD1C,CD1C,1.1023264,0.631578947368421,Mono-NC,cDC2,2.7918591,0.0
HLA-A,HLA-A,3.7315445,1.0,APLP2,APLP2,1.8513042,0.9710610932475884,Treg,Mono-C,2.7914243,0.0
HLA-B,HLA-B,2.9044526,1.0,CD3D,CD3D,2.6597946,1.0,B,Treg,2.7821236,0.0
B2M,B2M,5.1716204,1.0,KLRC1,KLRC1,0.38899916,0.26,Treg,CD8 T,2.7803097,0.03
S100A8,S100A8,4.1858444,0.9967845659163987,CD36,CD36,1.3569703,0.8713826366559485,Mono-C,Mono-C,2.7714074,0.0
B2M,B2M,5.0368896,1.0,KLRC2,KLRC2,0.5046022,0.33436532507739936,γδ T,NK-CD16-,2.7707458,0.0
